1631514,1,http://cms.ewha.ac.kr/user/,http://cms.ewha.ac.kr/user/boardList.action?boardId=1631514,컴퓨터공학과공지사항
1737001,0,http://cms.ewha.ac.kr/user/,http://cms.ewha.ac.kr/user/boardList.action?boardId=1737001,컴퓨터공학과사이버보안학과인턴취업
5922867,0,http://cms.ewha.ac.kr/user/,http://cms.ewha.ac.kr/user/boardList.action?boardId=5922867,사이버보안학과공지사항
4506064,0,http://cms.ewha.ac.kr/user/,http://cms.ewha.ac.kr/user/boardList.action?boardId=4506064,전자전기공학전공공지사항
4506084,0,http://cms.ewha.ac.kr/user/,http://cms.ewha.ac.kr/user/boardList.action?boardId=4506084,전자전기공학전공취업정보
1657144,0,http://cms.ewha.ac.kr/user/,http://cms.ewha.ac.kr/user/boardList.action?boardId=1657144,식품공학과공지사항
